参考地名,经度(lon),纬度(lat),年份,月份,NDVI,土壤湿度,气温,蒸散量,降水量,最低气温,最高气温,SPI,STI
吴旗,108.125,36.625,2020,5,0.435,18.03,17.2,59.23,28.99,12.24,23.25,-1.077132366,1.008535318
吴旗,108.125,36.625,2020,6,0.617,21.68,20.19,77.41,78.13,10.62,25.2,0.292521299,0.018159595
吴旗,108.125,36.625,2020,7,0.668,23.3,21.31,89.44,120.72,15.53,26.16,-1.104364936,-0.900355845
吴旗,108.125,36.625,2020,8,0.719,27.55,19.61,93.08,201.62,11.81,24.5,1.256647897,-0.529963968
吴旗,108.125,36.625,2020,9,0.68,25.13,15.37,65.87,42.7,10.58,20.5,-0.412688679,0.025604367
吴旗,108.125,36.625,2020,10,0.51,24.68,8.64,42.15,36.23,4.76,11.89,-2.325038806,-0.662983695
吴旗,108.125,36.625,2020,11,0.302,23.53,2.59,22.59,58.35,-6.48,9.39,0.607728042,0.58666303
吴旗,108.125,36.625,2020,12,0.246,25.37,-8.5,20.81,6.2,-16.64,-2.31,0.121562618,-1.20327404
吴旗,108.125,36.625,2021,1,0.235,22.57,-5.29,32.09,2.96,-17.85,0.68,-0.262859899,0.934079487
吴旗,108.125,36.625,2021,2,0.239,20.79,2.36,21.98,29.4,-3.29,8.72,0.659036908,1.927664819
吴旗,108.125,36.625,2021,3,0.246,22.62,6.61,31.98,41.78,0.11,12.4,1.375417526,1.321612926
吴旗,108.125,36.625,2021,4,0.274,23.53,9.11,43.04,38.01,3.0,15.43,0.568103057,-0.619558071
吴旗,108.125,36.625,2021,5,0.443,19.65,16.44,65.77,30.5,7.64,23.07,-0.191610686,0.174194509
吴旗,108.125,36.625,2021,6,0.628,17.02,21.1,58.76,20.33,12.39,25.7,-1.085315529,1.433863562
吴旗,108.125,36.625,2021,7,0.676,18.84,22.93,75.48,66.71,16.84,27.51,-2.247102525,1.875176807
吴旗,108.125,36.625,2021,8,0.683,17.61,20.45,66.45,66.54,15.11,25.13,-1.327689314,0.605502402
吴旗,108.125,36.625,2021,9,0.664,24.86,17.02,62.72,166.16,12.51,21.97,0.474863916,1.702705848
吴旗,108.125,36.625,2021,10,0.585,27.65,8.64,42.72,93.6,4.72,18.82,2.136855812,-0.431950309
吴旗,108.125,36.625,2021,11,0.278,22.15,1.64,22.65,7.76,-7.22,9.26,-0.234475587,0.167685169
吴旗,108.125,36.625,2021,12,0.27,15.57,-2.86,5.78,6.51,-11.48,2.16,0.317958368,0.899926052
吴旗,108.125,36.625,2022,1,0.25,13.82,-3.4,8.6,10.06,-10.01,0.09,0.669280697,1.230853777
吴旗,108.125,36.625,2022,2,0.231,14.94,-4.07,11.04,10.5,-8.26,2.08,0.361019972,-0.357920797
吴旗,108.125,36.625,2022,3,0.227,12.77,7.71,6.4,2.18,-1.31,13.62,-0.541404315,1.727816179
吴旗,108.125,36.625,2022,4,0.278,18.54,12.12,34.83,35.93,3.96,19.87,-0.3715516,0.968186592
吴旗,108.125,36.625,2022,5,0.467,20.93,16.59,66.99,39.55,7.84,22.36,-0.588474439,0.693985302
吴旗,108.125,36.625,2022,6,0.585,18.55,22.24,76.21,43.75,17.49,26.41,-0.769896186,1.983789285
吴旗,108.125,36.625,2022,7,0.723,25.68,22.02,108.22,183.82,15.47,28.31,0.338577821,0.270273873
吴旗,108.125,36.625,2022,8,0.723,25.02,21.87,98.41,102.22,13.05,26.93,0.121756021,1.56135896
吴旗,108.125,36.625,2022,9,0.656,19.88,16.35,55.31,16.31,11.24,19.8,-2.024277201,0.987200073
吴旗,108.125,36.625,2022,10,0.459,22.84,9.98,34.46,55.05,2.4,16.4,0.592567504,0.451227452
吴旗,108.125,36.625,2022,11,0.294,20.72,4.09,15.33,12.5,-11.22,9.44,0.650868429,1.103752115
吴旗,108.125,36.625,2022,12,0.262,16.21,-4.84,6.75,1.38,-11.6,-1.03,-0.576657463,-0.147334014
吴旗,108.125,36.625,2023,1,0.223,12.4,-4.72,7.54,5.53,-13.32,2.26,-1.246524859,0.824731019
吴旗,108.125,36.625,2023,2,0.227,14.87,-0.41,9.46,15.09,-5.75,4.55,0.355831178,1.029318844
吴旗,108.125,36.625,2023,3,0.231,15.6,7.27,12.85,6.93,0.88,12.53,-2.027814839,1.551698005
吴旗,108.125,36.625,2023,4,0.235,21.46,9.79,44.9,57.58,0.62,20.31,1.734166877,-0.539631898
吴旗,108.125,36.625,2023,5,0.475,22.71,14.59,64.11,64.3,5.45,21.99,0.189919699,-0.455372697
吴旗,108.125,36.625,2023,6,0.609,18.26,20.68,67.13,23.05,14.32,24.09,-0.374706992,1.04306735
吴旗,108.125,36.625,2023,7,0.668,19.69,22.23,79.06,90.37,15.19,27.45,-0.361375126,0.611650719
吴旗,108.125,36.625,2023,8,0.731,21.31,20.92,81.93,83.16,14.14,24.91,-1.42152869,0.961047839
吴旗,108.125,36.625,2023,9,0.636,22.21,16.32,54.29,64.54,9.81,22.01,-0.014578172,1.404951738
吴旗,108.125,36.625,2023,10,0.53,21.95,11.46,28.82,31.68,7.03,14.42,0.377719224,1.39724754
吴旗,108.125,36.625,2023,11,0.325,20.09,2.74,19.73,16.77,-6.12,14.79,-0.914934514,0.40874315
吴旗,108.125,36.625,2023,12,0.254,15.6,-3.24,9.53,7.87,-13.62,6.39,1.126787676,0.54983654
